"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-12","12.08","0.00",,"0.0","0.0",,"94","76",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-13","10.51","0.00",,"0.0","0.0",,"88","73",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-14","11.18","0.00",,"0.0","0.0",,"88","67",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-15","9.40","0.00",,"0.0","0.0",,"87","67",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-16","8.72","0.00",,"0.0","0.0",,"88","68",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-17","9.84","0.00",,"0.0","0.0",,"90","70",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-18","11.63","0.00",,"0.0","0.0",,"94","74",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-19","6.71","0.59",,"0.0","0.0",,"96","73",,"    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-20","4.47","0.00",,"0.0","0.0",,"90","73",,,,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-21","10.07","0.00",,"0.0","0.0",,"98","76",,"    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-22","8.95","0.00",,"0.0","0.0",,"103","82",,"    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-23","7.83","0.00",,"0.0","0.0",,"101","83",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-24","6.71","0.00",,"0.0","0.0",,"98","76",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-25","6.49","0.25",,"0.0","0.0",,"87","75",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-26","7.61","0.00",,"0.0","0.0",,"92","75",,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-27","6.71","0.00",,"0.0","0.0",,"88","73",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-28","4.47","0.04",,"0.0","0.0",,"88","73",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-29","6.49","0.32",,"0.0","0.0",,"96","72",,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-30","7.38","0.00",,"0.0","0.0",,"94","77",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-07-31","4.70","0.00",,"0.0","0.0",,"94","73",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-01","8.95","0.83",,"0.0","0.0",,"96","69",,"    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-02","8.28","0.00",,"0.0","0.0",,"91","71",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-03","5.14","1.62",,"0.0","0.0",,"84","69",,"    1",,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-04","7.16","0.13",,"0.0","0.0",,"83","70",,"    1",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-05","4.70","0.00",,"0.0","0.0",,"84","67",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-06","8.72","0.00",,"0.0","0.0",,"87","70",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-07","9.62","0.01",,"0.0","0.0",,"90","76",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-08","8.95","0.00",,"0.0","0.0",,"92","78",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-09","5.37","1.87",,"0.0","0.0",,"83","72",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-10","9.84","0.00",,"0.0","0.0",,"86","69",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-11","6.49","0.00",,"0.0","0.0",,"84","70",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-12","5.14","0.00",,"0.0","0.0",,"84","65",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-13","5.14","0.06",,"0.0","0.0",,"85","66",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-14","6.93","4.84",,"0.0","0.0",,"75","69",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-15","5.82","0.90",,"0.0","0.0",,"82","70",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-16","7.83","0.00",,"0.0","0.0",,"82","67",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-17","4.03","0.00",,"0.0","0.0",,"88","67",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-18","7.61","1.98",,"0.0","0.0",,"87","66",,"    1",,"    1","    1","    1",,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-19","5.82","0.71",,"0.0","0.0",,"87","67",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-20","5.14","0.00",,"0.0","0.0",,"86","65",,"    1",,,,,,,,,,"    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-21","7.38","0.05",,"0.0","0.0",,"88","72",,,,"    1",,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-22","10.74","0.00",,"0.0","0.0",,"80","68",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-23","5.59","0.00",,"0.0","0.0",,"80","60",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-24","9.62","0.00",,"0.0","0.0",,"83","62",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-25","9.62","0.61",,"0.0","0.0",,"81","72",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-26","3.13","0.00",,"0.0","0.0",,"87","69",,"    1","    1",,,,,,"    1",,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-27","14.32","4.55",,"0.0","0.0",,"78","72",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-28","19.24","1.15",,"0.0","0.0",,"77","64",,"    1",,,,,,,"    1",,,"    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-29","4.25","0.00",,"0.0","0.0",,"79","59",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-30","5.82","0.00",,"0.0","0.0",,"83","60",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-08-31","2.91","0.00",,"0.0","0.0",,"85","62",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-01","2.46","0.00",,"0.0","0.0",,"83","63",,,,,,,,,"    1",,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-02","4.47","0.00",,"0.0","0.0",,"77","64",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-03","7.16","0.00",,"0.0","0.0",,"83","67",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-04","6.93","0.00",,"0.0","0.0",,"87","69",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-05","7.16","0.08",,"0.0","0.0",,"84","66",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-06","12.97","2.17",,"0.0","0.0",,"66","61",,"    1",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-07","8.50","0.47",,"0.0","0.0",,"85","66",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-08","7.83","3.65",,"0.0","0.0",,"75","69",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-09","5.82","0.00",,"0.0","0.0",,"84","70",,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-10","5.37","0.00",,"0.0","0.0",,"85","69",,"    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-11","6.04","0.46",,"0.0","0.0",,"80","65",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-12","4.70","0.02",,"0.0","0.0",,"82","64",,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-13","6.71","0.00",,"0.0","0.0",,"85","65",,"    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-14","6.71","0.00",,"0.0","0.0",,"88","69",,"    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-15","10.07","0.18",,"0.0","0.0",,"77","53",,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-16","5.82","0.00",,"0.0","0.0",,"66","50",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-17","8.28","0.00",,"0.0","0.0",,"69","53",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-18","9.62","0.00",,"0.0","0.0",,"70","54",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-19","4.92","0.00",,"0.0","0.0",,"71","53",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-20","5.37","0.03",,"0.0","0.0",,"70","60",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-21","3.80","0.03",,"0.0","0.0",,"78","60",,"    1","    1",,,,,,"    1",,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-22","4.47","0.01",,"0.0","0.0",,"80","69",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-23","5.37","2.35",,"0.0","0.0",,"76","69",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-24","2.01","0.00",,"0.0","0.0",,"75","68",,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-25","2.24","0.00",,"0.0","0.0",,"82","68",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-26","3.36","0.00",,"0.0","0.0",,"80","67",,"    1","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-27","4.92","0.19",,"0.0","0.0",,"84","68",,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-28","7.61","0.44",,"0.0","0.0",,"79","70",,"    1",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-29","10.51","0.04",,"0.0","0.0",,"78","63",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-09-30","7.16","0.15",,"0.0","0.0",,"78","59",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-01","9.62","0.11",,"0.0","0.0",,"66","53",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-02","8.72","0.46",,"0.0","0.0",,"56","49",,,,,,,,,,,,"    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-03","6.04","0.00",,"0.0","0.0",,"56","49",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-04","9.62","0.01",,"0.0","0.0",,"66","48",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-05","10.29","0.00",,"0.0","0.0",,"74","53",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-06","6.49","0.00",,"0.0","0.0",,"69","47",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-07","3.13","0.00",,"0.0","0.0",,"70","48",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-08","4.92","0.00",,"0.0","0.0",,"76","51",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-09","3.36","0.00",,"0.0","0.0",,"85","53",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-10","2.91","0.00",,"0.0","0.0",,"81","56",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-11","7.16","0.00",,"0.0","0.0",,"74","62",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-12","10.96","0.26",,"0.0","0.0",,"63","59",,,,,,,,,,,,"    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-13","8.05","0.03",,"0.0","0.0",,"71","60",,,,,,,,,,,,"    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-14","12.30","0.26",,"0.0","0.0",,"75","57",,,,,,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-15","17.90","0.00",,"0.0","0.0",,"70","56",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-16","13.20","0.00",,"0.0","0.0",,"70","53",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-17","9.62","0.00",,"0.0","0.0",,"70","55",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-18","2.91","0.00",,"0.0","0.0",,"73","50",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-19","12.08","0.93",,"0.0","0.0",,"71","60",,,,,,,,,,,,"    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-20","18.34","0.00",,"0.0","0.0",,"72","55",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-21","14.09","0.00",,"0.0","0.0",,"59","47",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-22","7.38","0.00",,"0.0","0.0",,"59","43",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-23","2.91","0.00",,"0.0","0.0",,"62","42",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-24","5.59","0.01",,"0.0","0.0",,"66","45",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-25","9.84","0.00",,"0.0","0.0",,"65","46",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-26","5.82","0.00",,"0.0","0.0",,"66","50",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-27","9.84","0.17",,"0.0","0.0",,"64","42",,,,,,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-28","7.38","0.00",,"0.0","0.0",,"51","37",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-29","15.88","1.47",,"0.3","0.0",,"45","33",,,,,"    1",,,,,,,"    1",,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-30","9.62","0.00",,"0.0","0.0",,"50","34",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-10-31","3.13","0.00",,"0.0","0.0",,"56","31",,"    1",,,,,,,,,,"    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-01","6.71","0.00",,"0.0","0.0",,"59","42",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-02","2.01","0.00",,"0.0","0.0",,"61","37",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-03","5.37","0.00",,"0.0","0.0",,"63","41",,"    1",,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-04","12.97","0.00",,"0.0","0.0",,"57","43",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-05","7.83","0.00",,"0.0","0.0",,"53","36",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-06","3.80","0.00",,"0.0","0.0",,"56","35",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-07","4.03","0.00",,"0.0","0.0",,"61","37",,"    1","    1",,,,,,,,,"    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-08","2.24","0.00",,"0.0","0.0",,"72","43",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-09","2.68","0.00",,"0.0","0.0",,"66","41",,,,,,,,,,,,"    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-10","7.16","0.05",,"0.0","0.0",,"62","45",,"    1","    1",,,,,,"    1",,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-11","15.21","0.00",,"0.0","0.0",,"48","37",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-12","8.95","0.00",,"0.0","0.0",,"60","36",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-13","10.07","0.00",,"0.0","0.0",,"62","41",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-14","12.08","0.00",,"0.0","0.0",,"71","54",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-15","6.49","0.00",,"0.0","0.0",,"67","56",,,,,,,,,"    1",,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-16","4.47","0.74",,"0.0","0.0",,"60","54",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-17","13.20","0.00",,"0.0","0.0",,"54","39",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-18","8.72","0.00",,"0.0","0.0",,"46","35",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2011-11-19","6.93","0.00",,"0.0","0.0",,"54","34",,,,,,,,,,,,,,,,,,,
